"CBSA Code","Metropolitan Division Code","CSA Code","CBSA_Title","MMSA","Metropolitan Division Title","CSA Title","Counties","State Name","FIPS State Code","FIPS County Code","Central/Outlying County","county"
"1423","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Amelia","Virginia","51","007","Outlying","amelia,virginia"
"1424","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Charles City","Virginia","51","036","Outlying","charles city,virginia"
"1425","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Chesterfield","Virginia","51","041","Central","chesterfield,virginia"
"1426","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Dinwiddie","Virginia","51","053","Central","dinwiddie,virginia"
"1427","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Goochland","Virginia","51","075","Outlying","goochland,virginia"
"1428","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Hanover","Virginia","51","085","Central","hanover,virginia"
"1429","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Henrico","Virginia","51","087","Central","henrico,virginia"
"1430","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"King and Queen","Virginia","51","097","Outlying","king and queen,virginia"
"1431","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"King William","Virginia","51","101","Outlying","king william,virginia"
"1432","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"New Kent","Virginia","51","127","Outlying","new kent,virginia"
"1433","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Powhatan","Virginia","51","145","Outlying","powhatan,virginia"
"1434","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Prince George","Virginia","51","149","Central","prince george,virginia"
"1435","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Sussex","Virginia","51","183","Outlying","sussex,virginia"
"1436","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Colonial Heights city","Virginia","51","570","Central","colonial heights city,virginia"
"1437","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Hopewell city","Virginia","51","670","Central","hopewell city,virginia"
"1438","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Petersburg city","Virginia","51","730","Central","petersburg city,virginia"
"1439","40060",NA,NA,"Richmond, VA","Metropolitan Statistical Area",NA,NA,"Richmond city","Virginia","51","760","Central","richmond city,virginia"
"1440","40080",NA,"336","Richmond-Berea, KY","Micropolitan Statistical Area",NA,"Lexington-Fayette--Richmond--Frankfort, KY","Estill","Kentucky","21","065","Outlying","estill,kentucky"
"1441","40080",NA,"336","Richmond-Berea, KY","Micropolitan Statistical Area",NA,"Lexington-Fayette--Richmond--Frankfort, KY","Madison","Kentucky","21","151","Central","madison,kentucky"
"1442","40100",NA,"365","Rio Grande City-Roma, TX","Micropolitan Statistical Area",NA,"McAllen-Edinburg, TX","Starr","Texas","48","427","Central","starr,texas"
"1443","40140",NA,"348","Riverside-San Bernardino-Ontario, CA","Metropolitan Statistical Area",NA,"Los Angeles-Long Beach, CA","Riverside","California","06","065","Central","riverside,california"
"1444","40140",NA,"348","Riverside-San Bernardino-Ontario, CA","Metropolitan Statistical Area",NA,"Los Angeles-Long Beach, CA","San Bernardino","California","06","071","Central","san bernardino,california"
"1445","40180",NA,NA,"Riverton, WY","Micropolitan Statistical Area",NA,NA,"Fremont","Wyoming","56","013","Central","fremont,wyoming"
"1446","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Botetourt","Virginia","51","023","Central","botetourt,virginia"
"1447","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Craig","Virginia","51","045","Outlying","craig,virginia"
"1448","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Franklin","Virginia","51","067","Outlying","franklin,virginia"
"1449","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Roanoke","Virginia","51","161","Central","roanoke,virginia"
"1450","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Roanoke city","Virginia","51","770","Central","roanoke city,virginia"
"1451","40220",NA,NA,"Roanoke, VA","Metropolitan Statistical Area",NA,NA,"Salem city","Virginia","51","775","Central","salem city,virginia"
"1452","40260",NA,"468","Roanoke Rapids, NC","Micropolitan Statistical Area",NA,"Rocky Mount-Wilson-Roanoke Rapids, NC","Halifax","North Carolina","37","083","Central","halifax,north carolina"
"1453","40260",NA,"468","Roanoke Rapids, NC","Micropolitan Statistical Area",NA,"Rocky Mount-Wilson-Roanoke Rapids, NC","Northampton","North Carolina","37","131","Outlying","northampton,north carolina"
"1454","40300",NA,"466","Rochelle, IL","Micropolitan Statistical Area",NA,"Rockford-Freeport-Rochelle, IL","Ogle","Illinois","17","141","Central","ogle,illinois"
"1455","40340",NA,"462","Rochester, MN","Metropolitan Statistical Area",NA,"Rochester-Austin, MN","Dodge","Minnesota","27","039","Outlying","dodge,minnesota"
"1456","40340",NA,"462","Rochester, MN","Metropolitan Statistical Area",NA,"Rochester-Austin, MN","Fillmore","Minnesota","27","045","Outlying","fillmore,minnesota"
"1457","40340",NA,"462","Rochester, MN","Metropolitan Statistical Area",NA,"Rochester-Austin, MN","Olmsted","Minnesota","27","109","Central","olmsted,minnesota"
"1458","40340",NA,"462","Rochester, MN","Metropolitan Statistical Area",NA,"Rochester-Austin, MN","Wabasha","Minnesota","27","157","Outlying","wabasha,minnesota"
"1459","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Livingston","New York","36","051","Outlying","livingston,new york"
"1460","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Monroe","New York","36","055","Central","monroe,new york"
"1461","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Ontario","New York","36","069","Central","ontario,new york"
"1462","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Orleans","New York","36","073","Outlying","orleans,new york"
"1463","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Wayne","New York","36","117","Outlying","wayne,new york"
"1464","40380",NA,"464","Rochester, NY","Metropolitan Statistical Area",NA,"Rochester-Batavia-Seneca Falls, NY","Yates","New York","36","123","Outlying","yates,new york"
"1465","40420",NA,"466","Rockford, IL","Metropolitan Statistical Area",NA,"Rockford-Freeport-Rochelle, IL","Boone","Illinois","17","007","Central","boone,illinois"
"1466","40420",NA,"466","Rockford, IL","Metropolitan Statistical Area",NA,"Rockford-Freeport-Rochelle, IL","Winnebago","Illinois","17","201","Central","winnebago,illinois"
"1467","40460",NA,NA,"Rockingham, NC","Micropolitan Statistical Area",NA,NA,"Richmond","North Carolina","37","153","Central","richmond,north carolina"
"1468","40530",NA,"204","Rockport, TX","Micropolitan Statistical Area",NA,"Corpus Christi-Kingsville-Alice, TX","Aransas","Texas","48","007","Central","aransas,texas"
"1469","40540",NA,NA,"Rock Springs, WY","Micropolitan Statistical Area",NA,NA,"Sweetwater","Wyoming","56","037","Central","sweetwater,wyoming"
"1470","40580",NA,"468","Rocky Mount, NC","Metropolitan Statistical Area",NA,"Rocky Mount-Wilson-Roanoke Rapids, NC","Edgecombe","North Carolina","37","065","Central","edgecombe,north carolina"
"1471","40580",NA,"468","Rocky Mount, NC","Metropolitan Statistical Area",NA,"Rocky Mount-Wilson-Roanoke Rapids, NC","Nash","North Carolina","37","127","Central","nash,north carolina"
"1472","40620",NA,NA,"Rolla, MO","Micropolitan Statistical Area",NA,NA,"Phelps","Missouri","29","161","Central","phelps,missouri"
"1473","40660",NA,"122","Rome, GA","Metropolitan Statistical Area",NA,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Floyd","Georgia","13","115","Central","floyd,georgia"
"1474","40700",NA,NA,"Roseburg, OR","Micropolitan Statistical Area",NA,NA,"Douglas","Oregon","41","019","Central","douglas,oregon"
"1475","40740",NA,NA,"Roswell, NM","Micropolitan Statistical Area",NA,NA,"Chaves","New Mexico","35","005","Central","chaves,new mexico"
"1476","40760",NA,NA,"Ruidoso, NM","Micropolitan Statistical Area",NA,NA,"Lincoln","New Mexico","35","027","Central","lincoln,new mexico"
"1477","40780",NA,NA,"Russellville, AR","Micropolitan Statistical Area",NA,NA,"Pope","Arkansas","05","115","Central","pope,arkansas"
"1478","40780",NA,NA,"Russellville, AR","Micropolitan Statistical Area",NA,NA,"Yell","Arkansas","05","149","Outlying","yell,arkansas"
"1479","40820",NA,"384","Ruston, LA","Micropolitan Statistical Area",NA,"Monroe-Ruston, LA","Lincoln Parish","Louisiana","22","061","Central","lincoln parish,louisiana"
"1480","40860",NA,NA,"Rutland, VT","Micropolitan Statistical Area",NA,NA,"Rutland","Vermont","50","021","Central","rutland,vermont"
"1481","40900",NA,"472","Sacramento-Roseville-Folsom, CA","Metropolitan Statistical Area",NA,"Sacramento-Roseville, CA","El Dorado","California","06","017","Central","el dorado,california"
"1482","40900",NA,"472","Sacramento-Roseville-Folsom, CA","Metropolitan Statistical Area",NA,"Sacramento-Roseville, CA","Placer","California","06","061","Central","placer,california"
"1483","40900",NA,"472","Sacramento-Roseville-Folsom, CA","Metropolitan Statistical Area",NA,"Sacramento-Roseville, CA","Sacramento","California","06","067","Central","sacramento,california"
"1484","40900",NA,"472","Sacramento-Roseville-Folsom, CA","Metropolitan Statistical Area",NA,"Sacramento-Roseville, CA","Yolo","California","06","113","Outlying","yolo,california"
"1485","40940",NA,NA,"Safford, AZ","Micropolitan Statistical Area",NA,NA,"Graham","Arizona","04","009","Central","graham,arizona"
"1486","40980",NA,"474","Saginaw, MI","Metropolitan Statistical Area",NA,"Saginaw-Midland-Bay City, MI","Saginaw","Michigan","26","145","Central","saginaw,michigan"
"1487","41060",NA,"378","St. Cloud, MN","Metropolitan Statistical Area",NA,"Minneapolis-St. Paul, MN-WI","Benton","Minnesota","27","009","Central","benton,minnesota"
"1488","41060",NA,"378","St. Cloud, MN","Metropolitan Statistical Area",NA,"Minneapolis-St. Paul, MN-WI","Stearns","Minnesota","27","145","Central","stearns,minnesota"
"1489","41100",NA,NA,"St. George, UT","Metropolitan Statistical Area",NA,NA,"Washington","Utah","49","053","Central","washington,utah"
"1490","41140",NA,"312","St. Joseph, MO-KS","Metropolitan Statistical Area",NA,"Kansas City-Overland Park-Kansas City, MO-KS","Doniphan","Kansas","20","043","Outlying","doniphan,kansas"
"1491","41140",NA,"312","St. Joseph, MO-KS","Metropolitan Statistical Area",NA,"Kansas City-Overland Park-Kansas City, MO-KS","Andrew","Missouri","29","003","Outlying","andrew,missouri"
"1492","41140",NA,"312","St. Joseph, MO-KS","Metropolitan Statistical Area",NA,"Kansas City-Overland Park-Kansas City, MO-KS","Buchanan","Missouri","29","021","Central","buchanan,missouri"
"1493","41140",NA,"312","St. Joseph, MO-KS","Metropolitan Statistical Area",NA,"Kansas City-Overland Park-Kansas City, MO-KS","DeKalb","Missouri","29","063","Outlying","dekalb,missouri"
"1494","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Bond","Illinois","17","005","Outlying","bond,illinois"
"1495","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Calhoun","Illinois","17","013","Outlying","calhoun,illinois"
"1496","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Clinton","Illinois","17","027","Outlying","clinton,illinois"
"1497","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Jersey","Illinois","17","083","Outlying","jersey,illinois"
"1498","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Macoupin","Illinois","17","117","Outlying","macoupin,illinois"
"1499","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Madison","Illinois","17","119","Central","madison,illinois"
"1500","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Monroe","Illinois","17","133","Central","monroe,illinois"
"1501","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","St. Clair","Illinois","17","163","Central","st. clair,illinois"
"1502","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Franklin","Missouri","29","071","Outlying","franklin,missouri"
"1503","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Jefferson","Missouri","29","099","Central","jefferson,missouri"
"1504","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Lincoln","Missouri","29","113","Outlying","lincoln,missouri"
"1505","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","St. Charles","Missouri","29","183","Central","st. charles,missouri"
"1506","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","St. Louis","Missouri","29","189","Central","st. louis,missouri"
"1507","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","Warren","Missouri","29","219","Outlying","warren,missouri"
"1508","41180",NA,"476","St. Louis, MO-IL","Metropolitan Statistical Area",NA,"St. Louis-St. Charles-Farmington, MO-IL","St. Louis city","Missouri","29","510","Central","st. louis city,missouri"
"1509","41220",NA,"300","St. Marys, GA","Micropolitan Statistical Area",NA,"Jacksonville-St. Marys-Palatka, FL-GA","Camden","Georgia","13","039","Central","camden,georgia"
"1510","41260",NA,NA,"St. Marys, PA","Micropolitan Statistical Area",NA,NA,"Elk","Pennsylvania","42","047","Central","elk,pennsylvania"
"1511","41400",NA,"566","Salem, OH","Micropolitan Statistical Area",NA,"Youngstown-Warren, OH-PA","Columbiana","Ohio","39","029","Central","columbiana,ohio"
"1512","41420",NA,"440","Salem, OR","Metropolitan Statistical Area",NA,"Portland-Vancouver-Salem, OR-WA","Marion","Oregon","41","047","Central","marion,oregon"
"1513","41420",NA,"440","Salem, OR","Metropolitan Statistical Area",NA,"Portland-Vancouver-Salem, OR-WA","Polk","Oregon","41","053","Central","polk,oregon"
"1514","41460",NA,NA,"Salina, KS","Micropolitan Statistical Area",NA,NA,"Ottawa","Kansas","20","143","Outlying","ottawa,kansas"
"1515","41460",NA,NA,"Salina, KS","Micropolitan Statistical Area",NA,NA,"Saline","Kansas","20","169","Central","saline,kansas"
"1516","41500",NA,NA,"Salinas, CA","Metropolitan Statistical Area",NA,NA,"Monterey","California","06","053","Central","monterey,california"
"1517","41540",NA,"480","Salisbury, MD-DE","Metropolitan Statistical Area",NA,"Salisbury-Cambridge, MD-DE","Sussex","Delaware","10","005","Central","sussex,delaware"
"1518","41540",NA,"480","Salisbury, MD-DE","Metropolitan Statistical Area",NA,"Salisbury-Cambridge, MD-DE","Somerset","Maryland","24","039","Outlying","somerset,maryland"
"1519","41540",NA,"480","Salisbury, MD-DE","Metropolitan Statistical Area",NA,"Salisbury-Cambridge, MD-DE","Wicomico","Maryland","24","045","Central","wicomico,maryland"
"1520","41540",NA,"480","Salisbury, MD-DE","Metropolitan Statistical Area",NA,"Salisbury-Cambridge, MD-DE","Worcester","Maryland","24","047","Outlying","worcester,maryland"
"1521","41620",NA,"482","Salt Lake City, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Salt Lake","Utah","49","035","Central","salt lake,utah"
"1522","41620",NA,"482","Salt Lake City, UT","Metropolitan Statistical Area",NA,"Salt Lake City-Provo-Orem, UT","Tooele","Utah","49","045","Outlying","tooele,utah"
"1523","41660",NA,NA,"San Angelo, TX","Metropolitan Statistical Area",NA,NA,"Irion","Texas","48","235","Outlying","irion,texas"
"1524","41660",NA,NA,"San Angelo, TX","Metropolitan Statistical Area",NA,NA,"Sterling","Texas","48","431","Outlying","sterling,texas"
"1525","41660",NA,NA,"San Angelo, TX","Metropolitan Statistical Area",NA,NA,"Tom Green","Texas","48","451","Central","tom green,texas"
"1526","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Atascosa","Texas","48","013","Outlying","atascosa,texas"
"1527","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Bandera","Texas","48","019","Outlying","bandera,texas"
"1528","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Bexar","Texas","48","029","Central","bexar,texas"
"1529","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Comal","Texas","48","091","Central","comal,texas"
"1530","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Guadalupe","Texas","48","187","Central","guadalupe,texas"
"1531","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Kendall","Texas","48","259","Outlying","kendall,texas"
"1532","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Medina","Texas","48","325","Outlying","medina,texas"
"1533","41700",NA,"484","San Antonio-New Braunfels, TX","Metropolitan Statistical Area",NA,"San Antonio-New Braunfels-Pearsall, TX","Wilson","Texas","48","493","Outlying","wilson,texas"
"1534","41740",NA,NA,"San Diego-Chula Vista-Carlsbad, CA","Metropolitan Statistical Area",NA,NA,"San Diego","California","06","073","Central","san diego,california"
"1535","41760",NA,NA,"Sandpoint, ID","Micropolitan Statistical Area",NA,NA,"Bonner","Idaho","16","017","Central","bonner,idaho"
"1536","41780",NA,"184","Sandusky, OH","Micropolitan Statistical Area",NA,"Cleveland-Akron-Canton, OH","Erie","Ohio","39","043","Central","erie,ohio"
"1537","41820",NA,"246","Sanford, NC","Micropolitan Statistical Area",NA,"Fayetteville-Sanford-Lumberton, NC","Lee","North Carolina","37","105","Central","lee,north carolina"
"1538","41860","36084","488","San Francisco-Oakland-Berkeley, CA","Metropolitan Statistical Area","Oakland-Berkeley-Livermore, CA","San Jose-San Francisco-Oakland, CA","Alameda","California","06","001","Central","alameda,california"
"1539","41860","36084","488","San Francisco-Oakland-Berkeley, CA","Metropolitan Statistical Area","Oakland-Berkeley-Livermore, CA","San Jose-San Francisco-Oakland, CA","Contra Costa","California","06","013","Outlying","contra costa,california"
"1540","41860","41884","488","San Francisco-Oakland-Berkeley, CA","Metropolitan Statistical Area","San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA","San Francisco","California","06","075","Central","san francisco,california"
"1541","41860","41884","488","San Francisco-Oakland-Berkeley, CA","Metropolitan Statistical Area","San Francisco-San Mateo-Redwood City, CA","San Jose-San Francisco-Oakland, CA","San Mateo","California","06","081","Central","san mateo,california"
"1542","41860","42034","488","San Francisco-Oakland-Berkeley, CA","Metropolitan Statistical Area","San Rafael, CA","San Jose-San Francisco-Oakland, CA","Marin","California","06","041","Central","marin,california"
"1543","41900",NA,"364","San Germán, PR","Metropolitan Statistical Area",NA,"Mayagüez-San Germán, PR","Cabo Rojo Municipio","Puerto Rico","72","023","Central","cabo rojo municipio,puerto rico"
"1544","41900",NA,"364","San Germán, PR","Metropolitan Statistical Area",NA,"Mayagüez-San Germán, PR","Lajas Municipio","Puerto Rico","72","079","Central","lajas municipio,puerto rico"
"1545","41900",NA,"364","San Germán, PR","Metropolitan Statistical Area",NA,"Mayagüez-San Germán, PR","Sabana Grande Municipio","Puerto Rico","72","121","Central","sabana grande municipio,puerto rico"
"1546","41900",NA,"364","San Germán, PR","Metropolitan Statistical Area",NA,"Mayagüez-San Germán, PR","San Germán Municipio","Puerto Rico","72","125","Central","san germán municipio,puerto rico"
"1547","41940",NA,"488","San Jose-Sunnyvale-Santa Clara, CA","Metropolitan Statistical Area",NA,"San Jose-San Francisco-Oakland, CA","San Benito","California","06","069","Outlying","san benito,california"
"1548","41940",NA,"488","San Jose-Sunnyvale-Santa Clara, CA","Metropolitan Statistical Area",NA,"San Jose-San Francisco-Oakland, CA","Santa Clara","California","06","085","Central","santa clara,california"
"1549","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Aguas Buenas Municipio","Puerto Rico","72","007","Central","aguas buenas municipio,puerto rico"
"1550","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Aibonito Municipio","Puerto Rico","72","009","Central","aibonito municipio,puerto rico"
"1551","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Barceloneta Municipio","Puerto Rico","72","017","Outlying","barceloneta municipio,puerto rico"
"1552","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Barranquitas Municipio","Puerto Rico","72","019","Central","barranquitas municipio,puerto rico"
"1553","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Bayamón Municipio","Puerto Rico","72","021","Central","bayamón municipio,puerto rico"
"1554","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Caguas Municipio","Puerto Rico","72","025","Central","caguas municipio,puerto rico"
"1555","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Canóvanas Municipio","Puerto Rico","72","029","Central","canóvanas municipio,puerto rico"
"1556","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Carolina Municipio","Puerto Rico","72","031","Central","carolina municipio,puerto rico"
"1557","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Cataño Municipio","Puerto Rico","72","033","Central","cataño municipio,puerto rico"
"1558","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Cayey Municipio","Puerto Rico","72","035","Central","cayey municipio,puerto rico"
"1559","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Ceiba Municipio","Puerto Rico","72","037","Outlying","ceiba municipio,puerto rico"
"1560","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Ciales Municipio","Puerto Rico","72","039","Central","ciales municipio,puerto rico"
"1561","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Cidra Municipio","Puerto Rico","72","041","Central","cidra municipio,puerto rico"
"1562","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Comerío Municipio","Puerto Rico","72","045","Central","comerío municipio,puerto rico"
"1563","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Corozal Municipio","Puerto Rico","72","047","Central","corozal municipio,puerto rico"
"1564","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Dorado Municipio","Puerto Rico","72","051","Central","dorado municipio,puerto rico"
"1565","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Fajardo Municipio","Puerto Rico","72","053","Outlying","fajardo municipio,puerto rico"
"1566","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Florida Municipio","Puerto Rico","72","054","Outlying","florida municipio,puerto rico"
"1567","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Guaynabo Municipio","Puerto Rico","72","061","Central","guaynabo municipio,puerto rico"
"1568","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Gurabo Municipio","Puerto Rico","72","063","Central","gurabo municipio,puerto rico"
"1569","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Humacao Municipio","Puerto Rico","72","069","Central","humacao municipio,puerto rico"
"1570","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Juncos Municipio","Puerto Rico","72","077","Central","juncos municipio,puerto rico"
"1571","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Las Piedras Municipio","Puerto Rico","72","085","Central","las piedras municipio,puerto rico"
"1572","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Loíza Municipio","Puerto Rico","72","087","Central","loíza municipio,puerto rico"
"1573","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Luquillo Municipio","Puerto Rico","72","089","Outlying","luquillo municipio,puerto rico"
"1574","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Manatí Municipio","Puerto Rico","72","091","Central","manatí municipio,puerto rico"
"1575","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Maunabo Municipio","Puerto Rico","72","095","Outlying","maunabo municipio,puerto rico"
"1576","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Morovis Municipio","Puerto Rico","72","101","Central","morovis municipio,puerto rico"
"1577","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Naguabo Municipio","Puerto Rico","72","103","Outlying","naguabo municipio,puerto rico"
"1578","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Naranjito Municipio","Puerto Rico","72","105","Central","naranjito municipio,puerto rico"
"1579","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Orocovis Municipio","Puerto Rico","72","107","Central","orocovis municipio,puerto rico"
"1580","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","Río Grande Municipio","Puerto Rico","72","119","Central","río grande municipio,puerto rico"
"1581","41980",NA,"490","San Juan-Bayamón-Caguas, PR","Metropolitan Statistical Area",NA,"San Juan-Bayamón, PR","San Juan Municipio","Puerto Rico","72","127","Central","san juan municipio,puerto rico"
